ORIGIN,ORIGIN_CITY,total_departures,avg_dep_delay,avg_arr_delay,delay_rate,cancellation_rate,avg_taxi_out,AIRPORT_NAME,LATITUDE,LONGITUDE,iso_country,AIRPORT_TYPE
ROA,"Roanoke, VA",1036,16.074324324324323,16.367760617760617,0.15347490347490347,0.019305019305019305,17.466216216216218,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,US,medium_airport
ROC,"Rochester, NY",5308,13.647136397889977,14.128673700075359,0.1650339110776187,0.038055764883195176,14.153541823662396,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,US,large_airport
ROW,"Roswell, NM",542,21.284132841328415,21.826568265682656,0.16974169741697417,0.02214022140221402,14.72509225092251,Roswell Air Center Airport,33.301601,-104.530998,US,medium_airport
RST,"Rochester, MN",1142,9.516637478108581,10.238178633975481,0.13222416812609458,0.040280210157618214,15.154991243432574,Rochester International Airport,43.908298,-92.5,US,medium_airport
RSW,"Fort Myers, FL",16848,13.998100664767332,14.308048433048434,0.17444207027540362,0.031635802469135804,13.465040360873694,Southwest Florida International Airport,26.534685,-81.752816,US,large_airport
SAF,"Santa Fe, NM",767,14.372881355932204,14.64928292046936,0.16166883963494133,0.03780964797913951,16.33767926988266,Santa Fe Municipal Airport,35.6171,-106.088997,US,medium_airport
SAN,"San Diego, CA",36382,10.991341872354461,10.829641031279204,0.15815513165851244,0.024270243527018856,16.479495354845803,San Diego International Airport,32.733601,-117.190002,US,large_airport
SAT,"San Antonio, TX",15562,11.032193805423468,10.79340701709292,0.147089063102429,0.027181596195861715,11.955789744248811,San Antonio International Airport,29.533701,-98.469803,US,large_airport
SAV,"Savannah, GA",7797,13.743491086315249,13.641785302039246,0.1705784276003591,0.027318199307425933,14.490060279594715,Savannah Hilton Head International Airport,32.126591,-81.19998,US,large_airport
SBA,"Santa Barbara, CA",3149,14.255954271197206,14.111463956811686,0.1584630041282947,0.02667513496348047,13.412511908542394,Santa Barbara Municipal Airport,34.426201,-119.839996,US,medium_airport
SBN,"South Bend, IN",2694,14.371566443949517,14.800668151447661,0.16443949517446177,0.0200445434298441,15.902746844840387,South Bend International Airport,41.708304,-86.316922,US,medium_airport
SBP,"San Luis Obispo, CA",2099,16.749880895664603,16.95378751786565,0.17484516436398284,0.024773701762744165,15.166269652215341,San Luis County Regional Airport,35.2368011475,-120.641998291,US,medium_airport
SCC,"Deadhorse, AK",283,5.34982332155477,5.848056537102473,0.07773851590106007,0.024734982332155476,9.056537102473499,Deadhorse Airport,70.19470215,-148.4649963,US,medium_airport
SCE,"State College, PA",513,15.128654970760234,15.366471734892787,0.1539961013645224,0.03313840155945419,13.317738791423002,State College Regional Airport,40.849374,-77.84852,US,medium_airport
SCK,"Stockton, CA",320,22.853125,24.103125,0.321875,0.0375,10.365625,Stockton Metropolitan Airport,37.893279,-121.238079,US,medium_airport
SDF,"Louisville, KY",9757,13.156912985548837,13.487239930306446,0.15834785282361383,0.029004817054422465,14.615045608281234,Louisville Muhammad Ali International Airport,38.1706,-85.735076,US,large_airport
SEA,"Seattle, WA",70760,10.00572357263991,10.207221594120972,0.16608253250423968,0.016181458451102318,18.721664782362918,Seattle–Tacoma International Airport,47.447943,-122.310276,US,large_airport
SFB,"Sanford, FL",4563,15.744904667981592,16.611439842209073,0.217839140916064,0.05193951347797501,12.813719044488275,Orlando Sanford International Airport,28.774277,-81.234626,US,large_airport
SFO,"San Francisco, CA",59391,12.55089154922463,11.941034836928154,0.16712969978616288,0.023538920038389654,18.49601791517233,San Francisco International Airport,37.619806,-122.374821,US,large_airport
SGF,"Springfield, MO",3370,14.046587537091987,14.806824925816024,0.19020771513353116,0.025222551928783383,15.245994065281899,Springfield Branson National Airport,37.245047,-93.388596,US,medium_airport
SGU,"St. George, UT",1378,11.436139332365748,12.209724238026125,0.13933236574746008,0.005805515239477504,16.644412191582003,St George Regional Airport,37.036389,-113.510306,US,medium_airport
SHD,"Staunton, VA",249,21.056224899598394,21.349397590361445,0.14457831325301204,0.04417670682730924,13.132530120481928,Shenandoah Valley Regional Airport,38.263802,-78.8964,US,medium_airport
SHR,"Sheridan, WY",219,5.808219178082192,8.917808219178083,0.1415525114155251,0.0136986301369863,18.50228310502283,Sheridan County Airport,44.76919937133789,-106.9800033569336,US,medium_airport
SHV,"Shreveport, LA",2324,11.270223752151463,12.056798623063683,0.17943201376936316,0.029690189328743545,14.152323580034423,Shreveport Regional Airport,32.446602,-93.8256,US,medium_airport
SIT,"Sitka, AK",564,10.595744680851064,11.77836879432624,0.14893617021276595,0.01950354609929078,12.193262411347519,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171875,US,medium_airport
SJC,"San Jose, CA",22917,8.902343238643802,8.336649648732383,0.1368852816686303,0.02661779465025963,12.251429070122617,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,US,large_airport
SJT,"San Angelo, TX",792,8.491161616161616,9.544191919191919,0.12878787878787878,0.027777777777777776,12.14520202020202,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,US,medium_airport
SLC,"Salt Lake City, UT",51881,10.2302577051329,10.236271467396541,0.14296177791484357,0.012181723559684663,17.313968504847633,Salt Lake City International Airport,40.78886,-111.979866,US,large_airport
SLN,"Salina, KS",362,15.17403314917127,14.682320441988951,0.1574585635359116,0.03867403314917127,15.0939226519337,Salina Municipal Airport,38.79100036621094,-97.6521987915039,US,medium_airport
SMF,"Sacramento, CA",22065,10.101155676410604,9.518286879673692,0.1454339451620213,0.023521414004078856,12.042873328801269,Sacramento International Airport,38.6954,-121.591003,US,large_airport
SMX,"Santa Maria, CA",92,39.108695652173914,40.83695652173913,0.25,0.06521739130434782,8.48913043478261,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,US,medium_airport
SNA,"Santa Ana, CA",17905,11.221223122032951,10.70851717397375,0.1594526668528344,0.026584752862328958,13.528790840547334,John Wayne Orange County International Airport,33.675063,-117.869281,US,large_airport
SPI,"Springfield, IL",468,14.322649572649572,16.185897435897434,0.202991452991453,0.04700854700854701,12.594017094017094,Abraham Lincoln Capital Airport,39.844101,-89.677902,US,medium_airport
SPS,"Wichita Falls, TX",520,12.486538461538462,13.411538461538461,0.16538461538461538,0.04038461538461539,15.540384615384616,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,US,medium_airport
SRQ,"Sarasota/Bradenton, FL",6008,15.762816245006658,16.338881491344875,0.20239680426098536,0.02829560585885486,14.036617842876165,Sarasota Bradenton International Airport,27.394631,-82.554359,US,large_airport
STC,"St. Cloud, MN",50,12.36,12.56,0.18,0.08,11.08,Saint Cloud Regional Airport,45.5466,-94.059898,US,medium_airport
STL,"St. Louis, MO",26721,12.628494442573256,11.859997754575053,0.1722240934096778,0.03158564424984095,11.291418734328806,St. Louis Lambert International Airport,38.748697,-90.370003,US,large_airport
STS,"Santa Rosa, CA",1464,9.441939890710383,10.560109289617486,0.14275956284153005,0.02459016393442623,14.079234972677595,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,US,medium_airport
SUN,"Sun Valley/Hailey/Ketchum, ID",794,15.32241813602015,16.60831234256927,0.14105793450881612,0.060453400503778336,15.244332493702771,Friedman Memorial Airport,43.50439835,-114.2959976,US,medium_airport
SUX,"Sioux City, IA",455,14.991208791208791,15.72087912087912,0.1824175824175824,0.04395604395604396,14.67032967032967,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,US,medium_airport
SWF,"Newburgh/Poughkeepsie, NY",415,27.289156626506024,27.424096385542168,0.26265060240963856,0.043373493975903614,13.016867469879518,New York Stewart International Airport,41.50421,-74.108901,US,medium_airport
SWO,"Stillwater, OK",326,8.846625766871165,10.02760736196319,0.10429447852760736,0.03987730061349693,12.773006134969325,Stillwater Regional Airport,36.162132,-97.085581,US,medium_airport
SYR,"Syracuse, NY",5215,12.309683604985619,12.69568552253116,0.15781399808245447,0.03758389261744966,15.490508149568551,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,US,large_airport
TBN,"Fort Leonard Wood, MO",67,6.597014925373134,5.373134328358209,0.04477611940298507,0.04477611940298507,11.805970149253731,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,US,medium_airport
TLH,"Tallahassee, FL",2466,11.655717761557177,11.72668288726683,0.14274128142741282,0.019870235198702353,12.986212489862124,Tallahassee International Airport,30.401209,-84.35433,US,medium_airport
TOL,"Toledo, OH",541,15.914972273567468,15.870609981515711,0.19593345656192238,0.04436229205175601,11.186691312384474,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,US,medium_airport
TPA,"Tampa, FL",32580,13.26500920810313,13.081522406384284,0.17443216697360345,0.028667894413750766,13.593216697360344,Tampa International Airport,27.9755,-82.533203,US,large_airport
TRI,"Bristol/Johnson City/Kingsport, TN",1257,11.878281622911695,11.720763723150357,0.14001591089896578,0.017501988862370723,14.172633253778839,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,US,medium_airport
TTN,"Trenton, NJ",976,21.97233606557377,22.498975409836067,0.25,0.03790983606557377,15.59016393442623,Trenton Mercer Airport,40.276699,-74.813499,US,medium_airport
TUL,"Tulsa, OK",6972,10.979632816982214,11.320998278829604,0.1465863453815261,0.025243832472748137,14.206827309236948,Tulsa International Airport,36.197084,-95.886225,US,large_airport
TUS,"Tucson, AZ",7473,10.753245015388734,10.722868995048842,0.13542084838752844,0.019804630001338152,13.52522414023819,Tucson International Airport,32.115004,-110.938053,US,large_airport
TVC,"Traverse City, MI",1966,15.514242115971516,16.053407934893183,0.17293997965412003,0.021363173957273652,15.521363173957274,Cherry Capital Airport,44.741402,-85.582199,US,medium_airport
TWF,"Twin Falls, ID",384,10.3203125,10.3984375,0.11197916666666667,0.0026041666666666665,12.580729166666666,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,US,medium_airport
TXK,"Texarkana, AR",461,10.954446854663775,11.780911062906725,0.15184381778741865,0.039045553145336226,12.412147505422993,Texarkana Regional Airport (Webb Field),33.453701,-93.990997,US,medium_airport
TYR,"Tyler, TX",588,10.585034013605442,12.127551020408163,0.15476190476190477,0.04421768707482993,14.363945578231293,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,US,medium_airport
TYS,"Knoxville, TN",6302,10.592827673754364,11.507933989209775,0.15074579498571883,0.023484608060933037,15.658362424627102,McGhee Tyson Airport,35.811001,-83.994003,US,large_airport
UIN,"Quincy, IL",51,20.03921568627451,19.941176470588236,0.19607843137254902,0.09803921568627451,13.803921568627452,Quincy Regional Airport Baldwin Field,39.942699,-91.194603,US,medium_airport
USA,"CONCORD, NC",149,10.865771812080537,12.731543624161073,0.2751677852348993,0.0,12.570469798657719,Concord-Padgett Regional Airport,35.387798,-80.709099,US,medium_airport
USA,"Concord, NC",401,18.99002493765586,21.032418952618453,0.3117206982543641,0.09476309226932668,11.214463840399002,Concord-Padgett Regional Airport,35.387798,-80.709099,US,medium_airport
VCT,"Victoria, TX",170,8.029411764705882,7.741176470588235,0.041176470588235294,0.041176470588235294,10.935294117647059,Victoria Regional Airport,28.85260009765625,-96.9185028076172,US,medium_airport
VEL,"Vernal, UT",318,14.716981132075471,16.59433962264151,0.1320754716981132,0.0660377358490566,14.30188679245283,Vernal Regional Airport,40.436214,-109.511661,US,medium_airport
VLD,"Valdosta, GA",500,13.974,13.84,0.106,0.01,13.688,Valdosta Regional Airport,30.78249931335449,-83.27670288085938,US,medium_airport
VPS,"Valparaiso, FL",4268,14.451968134957825,14.731958762886597,0.17525773195876287,0.030927835051546393,14.414714151827553,Destin-Fort Walton Beach Airport,30.481315,-86.515839,US,medium_airport
WRG,"Wrangell, AK",334,6.838323353293413,7.6946107784431135,0.1347305389221557,0.023952095808383235,7.730538922155689,Wrangell Airport,56.48429871,-132.3699951,US,medium_airport
WYS,"West Yellowstone, MT",143,6.419580419580419,6.6223776223776225,0.11188811188811189,0.006993006993006993,11.874125874125873,Yellowstone Airport,44.6884,-111.117996,US,medium_airport
XNA,"Fayetteville, AR",4962,14.15820233776703,15.359330914953647,0.1795646916565901,0.024788391777509067,15.48931882305522,Northwest Arkansas National Airport,36.281898,-94.306801,US,medium_airport
XWA,"Williston, ND",431,22.354988399071924,24.526682134570766,0.19953596287703015,0.04408352668213457,22.02552204176334,Williston Basin International Airport,48.260863,-103.75116,US,medium_airport
YAK,"Yakutat, AK",320,9.653125,10.4,0.165625,0.021875,11.315625,Yakutat Airport,59.508717,-139.660435,US,medium_airport
YKM,"Yakima, WA",152,6.947368421052632,7.309210526315789,0.11842105263157894,0.02631578947368421,6.157894736842105,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,US,medium_airport
YUM,"Yuma, AZ",830,13.032530120481928,13.62289156626506,0.1216867469879518,0.018072289156626505,14.51566265060241,Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375,US,medium_airport
